"Plot Title: G1"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10747643, SEN S/N: 10747643, LBL: Temperature)","Intensity, Lux (LGR S/N: 10747643, SEN S/N: 10747643, LBL: Light)","Coupler Attached (LGR S/N: 10747643, SEN S/N: 10747643)","Host Connected (LGR S/N: 10747643, SEN S/N: 10747643)","Coupler Detached (LGR S/N: 10747643, SEN S/N: 10747643)","Stopped (LGR S/N: 10747643, SEN S/N: 10747643)","End Of File (LGR S/N: 10747643, SEN S/N: 10747643)"
759,07/05/18 02:00:00 PM,29.352,549.0,,,,,
760,07/05/18 03:00:00 PM,29.752,505.9,,,,,
761,07/05/18 04:00:00 PM,30.154,473.6,,,,,
762,07/05/18 05:00:00 PM,30.356,279.9,,,,,
763,07/05/18 06:00:00 PM,30.457,183.0,,,,,
764,07/05/18 07:00:00 PM,30.255,96.9,,,,,
765,07/05/18 08:00:00 PM,30.054,301.4,,,,,
766,07/05/18 09:00:00 PM,29.452,0.0,,,,,
767,07/05/18 10:00:00 PM,28.853,0.0,,,,,
768,07/05/18 11:00:00 PM,28.456,0.0,,,,,
769,07/06/18 12:00:00 AM,27.961,0.0,,,,,
770,07/06/18 01:00:00 AM,27.567,0.0,,,,,
771,07/06/18 02:00:00 AM,27.173,0.0,,,,,
772,07/06/18 03:00:00 AM,26.781,0.0,,,,,
773,07/06/18 04:00:00 AM,26.390,0.0,,,,,
774,07/06/18 05:00:00 AM,26.097,0.0,,,,,
775,07/06/18 06:00:00 AM,25.805,0.0,,,,,
776,07/06/18 07:00:00 AM,25.708,387.5,,,,,
777,07/06/18 08:00:00 AM,26.097,2325.0,,,,,
778,07/06/18 09:00:00 AM,27.173,4650.0,,,,,
779,07/06/18 10:00:00 AM,28.655,7577.8,,,,,
780,07/06/18 11:00:00 AM,30.457,8611.2,,,,,
781,07/06/18 12:00:00 PM,32.497,9644.5,,,,,
782,07/06/18 01:00:00 PM,32.600,807.3,,,,,
783,07/06/18 02:00:00 PM,32.911,688.9,,,,,
784,07/06/18 03:00:00 PM,33.222,258.3,,,,,
785,07/06/18 04:00:00 PM,33.535,387.5,,,,,
786,07/06/18 05:00:00 PM,33.535,258.3,,,,,
787,07/06/18 06:00:00 PM,33.430,96.9,,,,,
788,07/06/18 07:00:00 PM,31.880,10.8,,,,,
789,07/06/18 08:00:00 PM,31.268,0.0,,,,,
790,07/06/18 09:00:00 PM,30.862,0.0,,,,,
791,07/06/18 10:00:00 PM,30.457,0.0,,,,,
792,07/06/18 11:00:00 PM,30.054,0.0,,,,,
793,07/07/18 12:00:00 AM,29.652,0.0,,,,,
794,07/07/18 01:00:00 AM,29.252,0.0,,,,,
795,07/07/18 02:00:00 AM,28.853,0.0,,,,,
796,07/07/18 03:00:00 AM,28.555,0.0,,,,,
797,07/07/18 04:00:00 AM,28.258,0.0,,,,,
798,07/07/18 05:00:00 AM,27.862,0.0,,,,,
799,07/07/18 06:00:00 AM,27.567,0.0,,,,,
800,07/07/18 07:00:00 AM,27.272,10.8,,,,,
801,07/07/18 08:00:00 AM,27.468,2497.2,,,,,
802,07/07/18 09:00:00 AM,27.272,484.4,,,,,
803,07/07/18 10:00:00 AM,27.764,656.6,,,,,
804,07/07/18 11:00:00 AM,28.456,904.2,,,,,
805,07/07/18 12:00:00 PM,29.252,279.9,,,,,
806,07/07/18 01:00:00 PM,29.953,979.5,,,,,
807,07/07/18 02:00:00 PM,30.760,688.9,,,,,
808,07/07/18 03:00:00 PM,31.472,592.0,,,,,
809,07/07/18 04:00:00 PM,32.086,462.9,,,,,
810,07/07/18 05:00:00 PM,32.086,75.3,,,,,
811,07/07/18 06:00:00 PM,31.983,172.2,,,,,
812,07/07/18 07:00:00 PM,31.574,32.3,,,,,
813,07/07/18 08:00:00 PM,30.862,183.0,,,,,
814,07/07/18 09:00:00 PM,30.255,0.0,,,,,
815,07/07/18 10:00:00 PM,29.752,0.0,,,,,
816,07/07/18 11:00:00 PM,29.152,0.0,,,,,
817,07/08/18 12:00:00 AM,28.754,0.0,,,,,
818,07/08/18 01:00:00 AM,28.258,0.0,,,,,
819,07/08/18 02:00:00 AM,27.862,0.0,,,,,
820,07/08/18 03:00:00 AM,27.468,0.0,,,,,
821,07/08/18 04:00:00 AM,27.173,0.0,,,,,
822,07/08/18 05:00:00 AM,26.879,0.0,,,,,
823,07/08/18 06:00:00 AM,26.585,0.0,,,,,
824,07/08/18 07:00:00 AM,26.390,161.5,,,,,
825,07/08/18 08:00:00 AM,26.390,204.5,,,,,
826,07/08/18 09:00:00 AM,26.585,495.1,,,,,
827,07/08/18 10:00:00 AM,27.173,678.1,,,,,
828,07/08/18 11:00:00 AM,27.862,538.2,,,,,
829,07/08/18 12:00:00 PM,28.655,947.2,,,,,
830,07/08/18 01:00:00 PM,29.352,925.7,,,,,
831,07/08/18 02:00:00 PM,30.054,678.1,,,,,
832,07/08/18 03:00:00 PM,30.659,549.0,,,,,
833,07/08/18 04:00:00 PM,31.166,409.0,,,,,
834,07/08/18 05:00:00 PM,31.472,290.6,,,,,
835,07/08/18 06:00:00 PM,31.472,183.0,,,,,
836,07/08/18 07:00:00 PM,31.064,10.8,,,,,
837,07/08/18 08:00:00 PM,30.457,0.0,,,,,
838,07/08/18 09:00:00 PM,30.154,0.0,,,,,
839,07/08/18 10:00:00 PM,29.752,0.0,,,,,
840,07/08/18 11:00:00 PM,29.352,0.0,,,,,
841,07/09/18 12:00:00 AM,29.053,0.0,,,,,
842,07/09/18 01:00:00 AM,28.754,0.0,,,,,
843,07/09/18 02:00:00 AM,28.456,0.0,,,,,
844,07/09/18 03:00:00 AM,28.159,0.0,,,,,
845,07/09/18 04:00:00 AM,27.862,0.0,,,,,
846,07/09/18 05:00:00 AM,27.665,0.0,,,,,
847,07/09/18 06:00:00 AM,27.468,0.0,,,,,
848,07/09/18 07:00:00 AM,27.272,10.8,,,,,
849,07/09/18 08:00:00 AM,27.173,172.2,,,,,
850,07/09/18 09:00:00 AM,27.272,505.9,,,,,
851,07/09/18 10:00:00 AM,27.862,699.7,,,,,
852,07/09/18 11:00:00 AM,28.456,828.8,,,,,
853,07/09/18 12:00:00 PM,29.152,925.7,,,,,
854,07/09/18 01:00:00 PM,29.953,828.8,,,,,
855,07/09/18 02:00:00 PM,30.255,86.1,,,,,
856,07/09/18 03:00:00 PM,30.054,279.9,,,,,
857,07/09/18 04:00:00 PM,30.255,290.6,,,,,
858,07/09/18 05:00:00 PM,30.659,398.3,,,,,
859,07/09/18 06:00:00 PM,31.064,161.5,,,,,
860,07/09/18 07:00:00 PM,30.760,21.5,,,,,
861,07/09/18 08:00:00 PM,30.457,183.0,,,,,
862,07/09/18 09:00:00 PM,29.853,0.0,,,,,
863,07/09/18 10:00:00 PM,29.352,0.0,,,,,
864,07/09/18 11:00:00 PM,28.853,0.0,,,,,
865,07/10/18 12:00:00 AM,28.357,0.0,,,,,
866,07/10/18 01:00:00 AM,27.961,0.0,,,,,
867,07/10/18 02:00:00 AM,27.567,0.0,,,,,
868,07/10/18 03:00:00 AM,27.272,0.0,,,,,
869,07/10/18 04:00:00 AM,26.977,0.0,,,,,
870,07/10/18 05:00:00 AM,26.683,0.0,,,,,
871,07/10/18 06:00:00 AM,26.390,0.0,,,,,
872,07/10/18 07:00:00 AM,26.195,290.6,,,,,
873,07/10/18 08:00:00 AM,26.097,570.5,,,,,
874,07/10/18 09:00:00 AM,26.000,312.2,,,,,
875,07/10/18 10:00:00 AM,26.292,742.7,,,,,
876,07/10/18 11:00:00 AM,26.781,1141.0,,,,,
877,07/10/18 12:00:00 PM,27.567,1065.6,,,,,
878,07/10/18 01:00:00 PM,28.258,1141.0,,,,,
879,07/10/18 02:00:00 PM,28.953,947.2,,,,,
880,07/10/18 03:00:00 PM,29.652,667.4,,,,,
881,07/10/18 04:00:00 PM,30.154,215.3,,,,,
882,07/10/18 05:00:00 PM,30.356,193.8,,,,,
883,07/10/18 06:00:00 PM,30.558,172.2,,,,,
884,07/10/18 07:00:00 PM,30.558,32.3,,,,,
885,07/10/18 08:00:00 PM,30.255,10.8,,,,,
886,07/10/18 09:00:00 PM,29.953,0.0,,,,,
887,07/10/18 10:00:00 PM,29.652,0.0,,,,,
888,07/10/18 11:00:00 PM,29.352,0.0,,,,,
889,07/11/18 12:00:00 AM,29.053,0.0,,,,,
890,07/11/18 01:00:00 AM,28.754,0.0,,,,,
891,07/11/18 02:00:00 AM,28.456,0.0,,,,,
892,07/11/18 03:00:00 AM,28.159,0.0,,,,,
893,07/11/18 04:00:00 AM,27.961,0.0,,,,,
894,07/11/18 05:00:00 AM,27.665,0.0,,,,,
895,07/11/18 06:00:00 AM,27.468,0.0,,,,,
896,07/11/18 07:00:00 AM,27.173,10.8,,,,,
897,07/11/18 08:00:00 AM,27.173,172.2,,,,,
898,07/11/18 09:00:00 AM,27.272,344.4,,,,,
899,07/11/18 10:00:00 AM,27.862,775.0,,,,,
900,07/11/18 11:00:00 AM,28.456,1054.9,,,,,
901,07/11/18 12:00:00 PM,29.252,1065.6,,,,,
902,07/11/18 01:00:00 PM,29.853,990.3,,,,,
903,07/11/18 02:00:00 PM,30.558,871.9,,,,,
904,07/11/18 03:00:00 PM,31.064,624.3,,,,,
905,07/11/18 04:00:00 PM,31.676,495.1,,,,,
906,07/11/18 05:00:00 PM,31.880,96.9,,,,,
907,07/11/18 06:00:00 PM,31.676,172.2,,,,,
908,07/11/18 07:00:00 PM,31.472,96.9,,,,,
909,07/11/18 08:00:00 PM,31.064,10.8,,,,,
910,07/11/18 09:00:00 PM,30.659,0.0,,,,,
911,07/11/18 10:00:00 PM,30.255,0.0,,,,,
912,07/11/18 11:00:00 PM,30.054,0.0,,,,,
913,07/12/18 12:00:00 AM,29.652,0.0,,,,,
914,07/12/18 01:00:00 AM,29.352,0.0,,,,,
915,07/12/18 02:00:00 AM,29.053,0.0,,,,,
916,07/12/18 03:00:00 AM,28.853,0.0,,,,,
917,07/12/18 04:00:00 AM,28.555,0.0,,,,,
918,07/12/18 05:00:00 AM,28.357,0.0,,,,,
919,07/12/18 06:00:00 AM,28.258,0.0,,,,,
920,07/12/18 07:00:00 AM,28.060,10.8,,,,,
921,07/12/18 08:00:00 AM,27.961,129.2,,,,,
922,07/12/18 09:00:00 AM,27.961,172.2,,,,,
923,07/12/18 10:00:00 AM,28.258,635.1,,,,,
924,07/12/18 11:00:00 AM,28.853,968.8,,,,,
925,07/12/18 12:00:00 PM,29.452,914.9,,,,,
926,07/12/18 01:00:00 PM,30.154,958.0,,,,,
927,07/12/18 02:00:00 PM,30.760,172.2,,,,,
928,07/12/18 03:00:00 PM,31.064,839.6,,,,,
929,07/12/18 04:00:00 PM,31.268,43.1,,,,,
930,07/12/18 05:00:00 PM,30.963,118.4,,,,,
931,07/12/18 06:00:00 PM,30.659,96.9,,,,,
932,07/12/18 07:00:00 PM,30.356,32.3,,,,,
933,07/12/18 08:00:00 PM,29.953,0.0,,,,,
934,07/12/18 09:00:00 PM,29.552,0.0,,,,,
935,07/12/18 10:00:00 PM,29.152,0.0,,,,,
936,07/12/18 11:00:00 PM,28.853,0.0,,,,,
937,07/13/18 12:00:00 AM,28.555,0.0,,,,,
938,07/13/18 01:00:00 AM,28.258,0.0,,,,,
939,07/13/18 02:00:00 AM,27.961,0.0,,,,,
940,07/13/18 03:00:00 AM,27.665,0.0,,,,,
941,07/13/18 04:00:00 AM,27.370,0.0,,,,,
942,07/13/18 05:00:00 AM,27.173,0.0,,,,,
943,07/13/18 06:00:00 AM,26.879,0.0,,,,,
944,07/13/18 07:00:00 AM,26.781,0.0,,,,,
945,07/13/18 08:00:00 AM,26.585,96.9,,,,,
946,07/13/18 09:00:00 AM,27.272,2497.2,,,,,
947,07/13/18 10:00:00 AM,28.456,5166.7,,,,,
948,07/13/18 11:00:00 AM,29.652,5166.7,,,,,
949,07/13/18 12:00:00 PM,31.370,3616.7,,,,,
950,07/13/18 01:00:00 PM,33.535,5166.7,,,,,
951,07/13/18 02:00:00 PM,35.328,6200.0,,,,,
952,07/13/18 03:00:00 PM,36.187,5511.1,,,,,
953,07/13/18 04:00:00 PM,35.649,710.4,,,,,
954,07/13/18 05:00:00 PM,35.222,204.5,,,,,
955,07/13/18 06:00:00 PM,34.796,21.5,,,,,
956,07/13/18 07:00:00 PM,34.268,10.8,,,,,
957,07/13/18 08:00:00 PM,33.743,0.0,,,,,
958,07/13/18 09:00:00 PM,33.222,0.0,,,,,
959,07/13/18 10:00:00 PM,32.704,0.0,,,,,
960,07/13/18 11:00:00 PM,32.188,0.0,,,,,
961,07/14/18 12:00:00 AM,31.676,0.0,,,,,
962,07/14/18 01:00:00 AM,31.370,0.0,,,,,
963,07/14/18 02:00:00 AM,31.064,0.0,,,,,
964,07/14/18 03:00:00 AM,30.558,0.0,,,,,
965,07/14/18 04:00:00 AM,30.255,0.0,,,,,
966,07/14/18 05:00:00 AM,29.853,0.0,,,,,
967,07/14/18 06:00:00 AM,29.552,0.0,,,,,
968,07/14/18 07:00:00 AM,29.252,0.0,,,,,
969,07/14/18 08:00:00 AM,29.053,129.2,,,,,
970,07/14/18 09:00:00 AM,29.053,484.4,,,,,
971,07/14/18 10:00:00 AM,29.252,785.8,,,,,
972,07/14/18 11:00:00 AM,29.752,1151.7,,,,,
973,07/14/18 12:00:00 PM,30.255,1097.9,,,,,
974,07/14/18 01:00:00 PM,30.760,1054.9,,,,,
975,07/14/18 02:00:00 PM,31.268,764.2,,,,,
976,07/14/18 03:00:00 PM,31.778,624.3,,,,,
977,07/14/18 04:00:00 PM,32.188,452.1,,,,,
978,07/14/18 05:00:00 PM,32.600,301.4,,,,,
979,07/14/18 06:00:00 PM,32.807,86.1,,,,,
980,07/14/18 07:00:00 PM,32.807,10.8,,,,,
981,07/14/18 08:00:00 PM,32.394,0.0,,,,,
982,07/14/18 09:00:00 PM,31.880,0.0,,,,,
983,07/14/18 10:00:00 PM,31.472,0.0,,,,,
984,07/14/18 11:00:00 PM,31.064,0.0,,,,,
985,07/15/18 12:00:00 AM,30.760,0.0,,,,,
986,07/15/18 01:00:00 AM,30.356,0.0,,,,,
987,07/15/18 02:00:00 AM,30.054,0.0,,,,,
988,07/15/18 03:00:00 AM,29.752,0.0,,,,,
989,07/15/18 04:00:00 AM,29.552,0.0,,,,,
990,07/15/18 05:00:00 AM,29.252,0.0,,,,,
991,07/15/18 06:00:00 AM,28.953,0.0,,,,,
992,07/15/18 07:00:00 AM,28.655,0.0,,,,,
993,07/15/18 08:00:00 AM,28.555,64.6,,,,,
994,07/15/18 09:00:00 AM,28.655,538.2,,,,,
995,07/15/18 10:00:00 AM,28.853,398.3,,,,,
996,07/15/18 11:00:00 AM,29.252,538.2,,,,,
997,07/15/18 12:00:00 PM,29.853,1194.8,,,,,
998,07/15/18 01:00:00 PM,30.356,1130.2,,,,,
999,07/15/18 02:00:00 PM,30.862,893.4,,,,,
1000,07/15/18 03:00:00 PM,31.370,775.0,,,,,
1001,07/15/18 04:00:00 PM,31.880,452.1,,,,,
1002,07/15/18 05:00:00 PM,32.291,312.2,,,,,
1003,07/15/18 06:00:00 PM,32.497,43.1,,,,,
1004,07/15/18 07:00:00 PM,32.497,32.3,,,,,
1005,07/15/18 08:00:00 PM,32.188,0.0,,,,,
1006,07/15/18 09:00:00 PM,31.778,0.0,,,,,
1007,07/15/18 10:00:00 PM,31.370,0.0,,,,,
1008,07/15/18 11:00:00 PM,30.963,0.0,,,,,
1009,07/16/18 12:00:00 AM,30.558,0.0,,,,,
1010,07/16/18 01:00:00 AM,30.356,0.0,,,,,
1011,07/16/18 02:00:00 AM,30.054,0.0,,,,,
1012,07/16/18 03:00:00 AM,29.752,0.0,,,,,
1013,07/16/18 04:00:00 AM,29.452,0.0,,,,,
1014,07/16/18 05:00:00 AM,29.252,0.0,,,,,
1015,07/16/18 06:00:00 AM,28.953,0.0,,,,,
1016,07/16/18 07:00:00 AM,28.754,0.0,,,,,
1017,07/16/18 08:00:00 AM,28.555,118.4,,,,,
1018,07/16/18 09:00:00 AM,28.555,376.7,,,,,
1019,07/16/18 10:00:00 AM,28.853,678.1,,,,,
1020,07/16/18 11:00:00 AM,29.352,1227.1,,,,,
1021,07/16/18 12:00:00 PM,29.953,1173.3,,,,,
1022,07/16/18 01:00:00 PM,30.457,1184.0,,,,,
1023,07/16/18 02:00:00 PM,30.963,914.9,,,,,
1024,07/16/18 03:00:00 PM,31.472,656.6,,,,,
1025,07/16/18 04:00:00 PM,31.983,484.4,,,,,
1026,07/16/18 05:00:00 PM,32.394,301.4,,,,,
1027,07/16/18 06:00:00 PM,32.704,86.1,,,,,
1028,07/16/18 07:00:00 PM,32.911,32.3,,,,,
1029,07/16/18 08:00:00 PM,32.807,0.0,,,,,
1030,07/16/18 09:00:00 PM,32.394,0.0,,,,,
1031,07/16/18 10:00:00 PM,31.880,0.0,,,,,
1032,07/16/18 11:00:00 PM,31.472,0.0,,,,,
1033,07/17/18 12:00:00 AM,31.064,0.0,,,,,
1034,07/17/18 01:00:00 AM,30.659,0.0,,,,,
1035,07/17/18 02:00:00 AM,30.356,0.0,,,,,
1036,07/17/18 03:00:00 AM,30.054,0.0,,,,,
1037,07/17/18 04:00:00 AM,29.752,0.0,,,,,
1038,07/17/18 05:00:00 AM,29.452,0.0,,,,,
1039,07/17/18 06:00:00 AM,29.152,0.0,,,,,
1040,07/17/18 07:00:00 AM,28.853,10.8,,,,,
1041,07/17/18 08:00:00 AM,28.655,96.9,,,,,
1042,07/17/18 09:00:00 AM,28.655,366.0,,,,,
1043,07/17/18 10:00:00 AM,28.853,656.6,,,,,
1044,07/17/18 11:00:00 AM,29.352,1076.4,,,,,
1045,07/17/18 12:00:00 PM,29.953,1227.1,,,,,
1046,07/17/18 01:00:00 PM,30.558,1162.5,,,,,
1047,07/17/18 02:00:00 PM,31.064,861.1,,,,,
1048,07/17/18 03:00:00 PM,31.574,635.1,,,,,
1049,07/17/18 04:00:00 PM,32.086,473.6,,,,,
1050,07/17/18 05:00:00 PM,32.497,279.9,,,,,
1051,07/17/18 06:00:00 PM,32.807,96.9,,,,,
1052,07/17/18 07:00:00 PM,32.911,43.1,,,,,
1053,07/17/18 08:00:00 PM,32.807,0.0,,,,,
1054,07/17/18 09:00:00 PM,32.394,0.0,,,,,
1055,07/17/18 10:00:00 PM,31.880,0.0,,,,,
1056,07/17/18 11:00:00 PM,31.472,0.0,,,,,
1057,07/18/18 12:00:00 AM,31.064,0.0,,,,,
1058,07/18/18 01:00:00 AM,30.760,0.0,,,,,
1059,07/18/18 02:00:00 AM,30.356,0.0,,,,,
1060,07/18/18 03:00:00 AM,29.953,0.0,,,,,
1061,07/18/18 04:00:00 AM,29.652,0.0,,,,,
1062,07/18/18 05:00:00 AM,29.252,0.0,,,,,
1063,07/18/18 06:00:00 AM,28.953,0.0,,,,,
1064,07/18/18 07:00:00 AM,28.655,0.0,,,,,
1065,07/18/18 08:00:00 AM,28.456,129.2,,,,,
1066,07/18/18 08:44:10 AM,,,Logged,,,,
1067,07/18/18 08:44:22 AM,,,,Logged,,,
1068,07/18/18 08:44:33 AM,,,,,Logged,,
1069,07/18/18 08:44:52 AM,,,Logged,,,,
1070,07/18/18 08:44:58 AM,,,,Logged,,,
1071,07/18/18 08:45:25 AM,,,,,Logged,,
1072,07/18/18 09:00:00 AM,27.665,1119.5,,,,,
1073,07/18/18 10:00:00 AM,28.754,1463.9,,,,,
1074,07/18/18 11:00:00 AM,29.152,5166.7,,,,,
1075,07/18/18 12:00:00 PM,29.652,5338.9,,,,,
1076,07/18/18 01:00:00 PM,30.154,5166.7,,,,,
1077,07/18/18 02:00:00 PM,30.659,7577.8,,,,,
1078,07/18/18 03:00:00 PM,31.064,5166.7,,,,,
1079,07/18/18 04:00:00 PM,31.472,2669.5,,,,,
1080,07/18/18 05:00:00 PM,31.778,2497.2,,,,,
1081,07/18/18 06:00:00 PM,31.983,1270.1,,,,,
1082,07/18/18 07:00:00 PM,31.880,527.4,,,,,
1083,07/18/18 08:00:00 PM,31.574,204.5,,,,,
1084,07/18/18 09:00:00 PM,31.166,0.0,,,,,
1085,07/18/18 10:00:00 PM,30.760,0.0,,,,,
1086,07/18/18 11:00:00 PM,30.457,0.0,,,,,
1087,07/19/18 12:00:00 AM,30.054,0.0,,,,,
1088,07/19/18 01:00:00 AM,29.752,0.0,,,,,
1089,07/19/18 02:00:00 AM,29.452,0.0,,,,,
1090,07/19/18 03:00:00 AM,29.053,0.0,,,,,
1091,07/19/18 04:00:00 AM,28.754,0.0,,,,,
1092,07/19/18 05:00:00 AM,28.456,0.0,,,,,
1093,07/19/18 06:00:00 AM,28.159,0.0,,,,,
1094,07/19/18 07:00:00 AM,27.862,96.9,,,,,
1095,07/19/18 08:00:00 AM,27.764,355.2,,,,,
1096,07/19/18 09:00:00 AM,27.961,688.9,,,,,
1097,07/19/18 10:00:00 AM,28.258,1894.5,,,,,
1098,07/19/18 11:00:00 AM,28.754,5166.7,,,,,
1099,07/19/18 12:00:00 PM,29.352,3616.7,,,,,
1100,07/19/18 01:00:00 PM,29.953,4822.3,,,,,
1101,07/19/18 02:00:00 PM,30.457,6544.5,,,,,
1102,07/19/18 03:00:00 PM,31.064,6200.0,,,,,
1103,07/19/18 04:00:00 PM,31.676,11022.3,,,,,
1104,07/19/18 05:00:00 PM,32.188,6544.5,,,,,
1105,07/19/18 06:00:00 PM,32.497,1377.8,,,,,
1106,07/19/18 07:00:00 PM,32.704,247.6,,,,,
1107,07/19/18 08:00:00 PM,32.807,86.1,,,,,
1108,07/19/18 09:00:00 PM,32.600,0.0,,,,,
1109,07/19/18 10:00:00 PM,32.188,0.0,,,,,
1110,07/19/18 11:00:00 PM,31.676,0.0,,,,,
1111,07/20/18 12:00:00 AM,31.268,0.0,,,,,
1112,07/20/18 01:00:00 AM,30.760,0.0,,,,,
1113,07/20/18 02:00:00 AM,30.457,0.0,,,,,
1114,07/20/18 03:00:00 AM,30.054,0.0,,,,,
1115,07/20/18 04:00:00 AM,29.752,0.0,,,,,
1116,07/20/18 05:00:00 AM,29.452,0.0,,,,,
1117,07/20/18 06:00:00 AM,29.152,0.0,,,,,
1118,07/20/18 07:00:00 AM,28.754,43.1,,,,,
1119,07/20/18 08:00:00 AM,28.655,4477.8,,,,,
1120,07/20/18 09:00:00 AM,29.053,14466.8,,,,,
1121,07/20/18 10:00:00 AM,28.853,1722.2,,,,,
1122,07/20/18 11:00:00 AM,29.252,2066.7,,,,,
1123,07/20/18 12:00:00 PM,29.953,7577.8,,,,,
1124,07/20/18 01:00:00 PM,30.457,6200.0,,,,,
1125,07/20/18 02:00:00 PM,30.963,4822.3,,,,,
1126,07/20/18 03:00:00 PM,31.370,18600.1,,,,,
1127,07/20/18 04:00:00 PM,31.880,7233.4,,,,,
1128,07/20/18 05:00:00 PM,32.291,4477.8,,,,,
1129,07/20/18 06:00:00 PM,32.704,850.4,,,,,
1130,07/20/18 07:00:00 PM,32.807,183.0,,,,,
1131,07/20/18 08:00:00 PM,32.600,75.3,,,,,
1132,07/20/18 09:00:00 PM,31.983,0.0,,,,,
1133,07/20/18 10:00:00 PM,31.472,0.0,,,,,
1134,07/20/18 11:00:00 PM,31.064,0.0,,,,,
1135,07/21/18 12:00:00 AM,30.659,0.0,,,,,
1136,07/21/18 01:00:00 AM,30.154,0.0,,,,,
1137,07/21/18 02:00:00 AM,29.752,0.0,,,,,
1138,07/21/18 03:00:00 AM,29.352,0.0,,,,,
1139,07/21/18 04:00:00 AM,28.953,0.0,,,,,
1140,07/21/18 05:00:00 AM,28.655,0.0,,,,,
1141,07/21/18 06:00:00 AM,28.258,0.0,,,,,
1142,07/21/18 07:00:00 AM,28.060,129.2,,,,,
1143,07/21/18 08:00:00 AM,27.862,624.3,,,,,
1144,07/21/18 09:00:00 AM,27.961,1087.2,,,,,
1145,07/21/18 10:00:00 AM,28.258,1980.6,,,,,
1146,07/21/18 11:00:00 AM,28.655,3961.1,,,,,
1147,07/21/18 12:00:00 PM,29.152,8611.2,,,,,
1148,07/21/18 01:00:00 PM,29.752,9644.5,,,,,
1149,07/21/18 02:00:00 PM,30.356,18600.1,,,,,
1150,07/21/18 03:00:00 PM,30.862,2583.4,,,,,
1151,07/21/18 04:00:00 PM,31.268,7577.8,,,,,
1152,07/21/18 05:00:00 PM,31.676,1894.5,,,,,
1153,07/21/18 06:00:00 PM,32.086,893.4,,,,,
1154,07/21/18 07:00:00 PM,32.291,226.0,,,,,
1155,07/21/18 08:00:00 PM,32.394,161.5,,,,,
1156,07/21/18 09:00:00 PM,32.086,0.0,,,,,
1157,07/21/18 10:00:00 PM,31.574,0.0,,,,,
1158,07/21/18 11:00:00 PM,31.064,0.0,,,,,
1159,07/22/18 12:00:00 AM,30.558,0.0,,,,,
1160,07/22/18 01:00:00 AM,30.154,0.0,,,,,
1161,07/22/18 02:00:00 AM,29.752,0.0,,,,,
1162,07/22/18 03:00:00 AM,29.352,0.0,,,,,
1163,07/22/18 04:00:00 AM,28.953,0.0,,,,,
1164,07/22/18 05:00:00 AM,28.555,0.0,,,,,
1165,07/22/18 06:00:00 AM,28.258,0.0,,,,,
1166,07/22/18 07:00:00 AM,27.961,96.9,,,,,
1167,07/22/18 08:00:00 AM,27.862,764.2,,,,,
1168,07/22/18 09:00:00 AM,27.961,882.6,,,,,
1169,07/22/18 10:00:00 AM,28.357,2066.7,,,,,
1170,07/22/18 11:00:00 AM,28.754,2238.9,,,,,
1171,07/22/18 12:00:00 PM,29.252,3444.5,,,,,
1172,07/22/18 01:00:00 PM,29.853,4477.8,,,,,
1173,07/22/18 02:00:00 PM,30.356,4650.0,,,,,
1174,07/22/18 03:00:00 PM,30.862,7577.8,,,,,
1175,07/22/18 04:00:00 PM,31.268,6200.0,,,,,
1176,07/22/18 05:00:00 PM,31.574,1377.8,,,,,
1177,07/22/18 06:00:00 PM,31.880,1173.3,,,,,
1178,07/22/18 07:00:00 PM,31.983,355.2,,,,,
1179,07/22/18 08:00:00 PM,31.676,118.4,,,,,
1180,07/22/18 09:00:00 PM,31.268,0.0,,,,,
1181,07/22/18 10:00:00 PM,30.862,0.0,,,,,
1182,07/22/18 11:00:00 PM,30.457,0.0,,,,,
1183,07/23/18 12:00:00 AM,30.054,0.0,,,,,
1184,07/23/18 01:00:00 AM,29.853,0.0,,,,,
1185,07/23/18 02:00:00 AM,29.452,0.0,,,,,
1186,07/23/18 03:00:00 AM,29.152,0.0,,,,,
1187,07/23/18 04:00:00 AM,28.853,0.0,,,,,
1188,07/23/18 05:00:00 AM,28.456,0.0,,,,,
1189,07/23/18 06:00:00 AM,28.159,0.0,,,,,
1190,07/23/18 07:00:00 AM,27.862,86.1,,,,,
1191,07/23/18 08:00:00 AM,27.665,322.9,,,,,
1192,07/23/18 09:00:00 AM,27.665,861.1,,,,,
1193,07/23/18 10:00:00 AM,27.961,1550.0,,,,,
1194,07/23/18 11:00:00 AM,28.357,3272.2,,,,,
1195,07/23/18 12:00:00 PM,28.853,5166.7,,,,,
1196,07/23/18 01:00:00 PM,29.352,6200.0,,,,,
1197,07/23/18 02:00:00 PM,29.552,2066.7,,,,,
1198,07/23/18 03:00:00 PM,29.853,3444.5,,,,,
1199,07/23/18 04:00:00 PM,30.054,2755.6,,,,,
1200,07/23/18 05:00:00 PM,29.953,2325.0,,,,,
1201,07/23/18 06:00:00 PM,29.552,1011.8,,,,,
1202,07/23/18 07:00:00 PM,29.252,279.9,,,,,
1203,07/23/18 08:00:00 PM,28.953,139.9,,,,,
1204,07/23/18 09:00:00 PM,28.655,0.0,,,,,
1205,07/23/18 10:00:00 PM,28.357,0.0,,,,,
1206,07/23/18 11:00:00 PM,28.060,0.0,,,,,
